JournalID,EntryDate,GLAccount,Description,Amount,Currency,UserID,EntryType,BusinessUnit,EffectiveDate
JE018471,2023-04-16 21:08:00,3001-Equity,Vendor Payment,46297.39,USD,s.roy,Manual,Sales,2023-04-11 13:15:00
JE018472,2023-03-24 22:48:00,6001-OpEx,Depreciation,10949.5,CAD,u.sharma,Manual,IT,2023-03-24 22:48:00
JE018473,2023-10-19 21:13:00,5001-COGS,Payroll,51682.87,CAD,p.iyer,Manual,Sales,2023-10-19 21:13:00
JE018474,2023-11-21 19:55:00,5001-COGS,Accrual,72800.48,INR,p.iyer,Auto,Sales,2023-11-21 19:55:00
JE018475,2023-12-17 14:45:00,2001-AP,Payroll,19170.4,USD,p.iyer,Auto,Operations,2023-12-17 14:45:00
JE018476,2023-01-05 05:24:00,5001-COGS,Intercompany Transfer,68476.27,INR,r.das,Auto,Sales,2023-01-05 05:24:00
JE018477,2023-07-15 07:32:00,7001-Tax,Intercompany Transfer,74829.63,CAD,admin,Manual,Finance,2023-07-15 07:32:00
JE018478,2023-03-27 00:30:00,1001-Cash,Intercompany Transfer,79987.83,USD,admin,Auto,IT,2023-03-27 00:30:00
JE018479,2023-03-04 11:59:00,7001-Tax,Intercompany Transfer,92084.51,INR,r.das,Manual,Operations,2023-03-04 11:59:00
JE018480,2023-06-08 17:05:00,2001-AP,Intercompany Transfer,91028.51,USD,r.das,Auto,Operations,2023-06-08 17:05:00
JE018481,2023-10-10 10:07:00,7001-Tax,Vendor Payment,26219.57,USD,p.iyer,Manual,Sales,2023-10-10 10:07:00
JE018482,2023-04-24 07:52:00,2001-AP,Adjustment,83350.52,USD,a.mehta,Auto,Sales,2023-04-24 07:52:00
JE018483,2023-02-23 02:52:00,1001-Cash,Customer Receipt,25706.25,USD,m.khan,Manual,HR,2023-02-23 02:52:00
JE018484,2023-08-29 16:26:00,4001-Revenue,Accrual,85769.19,INR,u.sharma,Auto,Operations,2023-08-29 16:26:00
JE018485,2023-01-29 10:28:00,6001-OpEx,Depreciation,95846.7,USD,p.iyer,Auto,HR,2023-01-29 10:28:00
JE018486,2023-08-18 12:53:00,1200-AR,Intercompany Transfer,21991.12,CAD,r.das,Auto,Sales,2023-08-18 12:53:00
JE018487,2023-08-20 15:04:00,1200-AR,Depreciation,61379.85,INR,s.roy,Manual,Operations,2023-08-20 15:04:00
JE018488,2023-10-31 04:45:00,7001-Tax,Vendor Payment,64265.9,CAD,admin,Auto,IT,2023-10-31 04:45:00
JE018489,2023-12-07 17:35:00,2001-AP,Adjustment,59280.84,INR,u.sharma,Auto,Operations,2023-12-07 17:35:00
JE018490,2023-11-07 04:48:00,1200-AR,Adjustment,85490.04,CAD,admin,Manual,Finance,2023-11-07 04:48:00
JE018491,2023-01-18 07:03:00,3001-Equity,Intercompany Transfer,2828.34,CAD,p.iyer,Manual,Sales,2023-01-18 07:03:00
JE018492,2023-03-21 16:28:00,7001-Tax,Vendor Payment,84343.11,CAD,admin,Manual,Sales,2023-03-21 16:28:00
JE018493,2023-06-13 14:17:00,1001-Cash,Vendor Payment,64841.78,INR,a.mehta,Manual,Operations,2023-06-13 14:17:00
JE018494,2023-12-09 17:38:00,2001-AP,Adjustment,20692.52,CAD,p.iyer,Manual,Operations,2023-01-18 11:32:00
JE018495,2023-11-16 05:15:00,6001-OpEx,Depreciation,68877.58,USD,u.sharma,Auto,IT,2023-11-16 05:15:00
JE018496,2023-12-14 00:13:00,1200-AR,Payroll,1502.6,USD,s.roy,Manual,IT,2023-12-14 00:13:00
JE018497,2023-08-02 00:24:00,6001-OpEx,Adjustment,94677.57,INR,r.das,Auto,Operations,2023-08-02 00:24:00
JE018498,2023-08-13 15:33:00,7001-Tax,Payroll,65660.95,USD,s.roy,Auto,HR,2023-08-13 15:33:00
JE018499,2023-09-04 03:38:00,1200-AR,Intercompany Transfer,8569.64,INR,p.iyer,Auto,Operations,2023-09-04 03:38:00
JE018500,2023-11-26 05:17:00,6001-OpEx,Intercompany Transfer,44825.97,INR,p.iyer,Auto,Operations,2023-11-26 05:17:00
JE018501,2023-11-02 15:42:00,7001-Tax,Accrual,20655.24,INR,p.iyer,Manual,Finance,2023-11-02 15:42:00
JE018502,2023-03-31 12:20:00,2001-AP,Vendor Payment,31885.35,USD,s.roy,Manual,Finance,2023-03-31 12:20:00
JE018503,2023-06-24 14:04:00,7001-Tax,Payroll,47128.05,USD,admin,Auto,Operations,2023-06-24 14:04:00
JE018504,2023-04-07 12:18:00,1001-Cash,Accrual,91529.86,INR,p.iyer,Auto,HR,2023-04-07 12:18:00
JE018505,2023-10-23 13:30:00,2001-AP,Accrual,79980.66,CAD,m.khan,Manual,IT,2023-10-23 13:30:00
JE018506,2023-05-13 22:23:00,2001-AP,Payroll,70591.94,CAD,s.roy,Auto,IT,2023-05-13 22:23:00
JE018507,2023-02-18 22:47:00,4001-Revenue,Customer Receipt,18490.77,CAD,s.roy,Manual,Finance,2023-02-18 22:47:00
JE018508,2023-06-08 10:14:00,1200-AR,Adjustment,75756.0,INR,m.khan,Manual,Sales,2023-06-08 10:14:00
JE018509,2023-08-20 11:48:00,1001-Cash,Accrual,80517.29,INR,m.khan,Manual,IT,2023-08-20 11:48:00
JE018510,2023-04-01 11:28:00,2001-AP,Payroll,3277.36,CAD,u.sharma,Auto,IT,2023-04-01 11:28:00
JE018511,2023-06-03 09:43:00,6001-OpEx,Payroll,85650.91,INR,a.mehta,Manual,HR,2023-06-03 09:43:00
JE018512,2023-09-23 17:09:00,2001-AP,Accrual,32666.45,CAD,p.iyer,Manual,Sales,2023-09-23 17:09:00
JE018513,2023-06-15 04:46:00,1200-AR,Accrual,99175.68,USD,p.iyer,Auto,HR,2023-06-15 04:46:00
JE018514,2023-08-03 20:53:00,1001-Cash,Payroll,50000.0,INR,r.das,Auto,IT,2023-08-03 20:53:00
JE018515,2023-11-06 18:03:00,3001-Equity,Vendor Payment,61716.73,USD,p.iyer,Auto,Operations,2023-11-06 18:03:00
JE018516,2023-12-29 03:52:00,1001-Cash,Customer Receipt,1355.4,INR,admin,Manual,Finance,2023-12-29 03:52:00
JE018517,2023-09-24 11:06:00,3001-Equity,Reversal,8502.28,CAD,r.das,Manual,Finance,2023-09-24 11:06:00
JE018518,2023-02-22 03:20:00,2001-AP,Customer Receipt,8936.87,USD,m.khan,Auto,Finance,2023-02-22 03:20:00
JE018519,2023-08-10 15:57:00,1001-Cash,Reversal,65696.25,INR,s.roy,Manual,IT,2023-08-10 15:57:00
JE018520,2023-05-08 07:34:00,1200-AR,Payroll,94535.57,INR,s.roy,Manual,Operations,2023-05-08 07:34:00
JE018521,2023-06-26 02:20:00,4001-Revenue,Reversal,81850.16,INR,u.sharma,Manual,IT,2023-06-26 02:20:00
JE018522,2023-08-24 13:18:00,3001-Equity,Intercompany Transfer,27772.11,INR,admin,Manual,Operations,2023-08-24 13:18:00
JE018523,2023-08-04 15:02:00,1200-AR,Adjustment,24891.98,INR,u.sharma,Manual,Finance,2023-08-04 15:02:00
JE018524,2023-04-21 03:45:00,3001-Equity,Reversal,64747.37,USD,s.roy,Manual,Sales,2023-11-29 11:03:00
JE018525,2023-12-05 13:48:00,4001-Revenue,Vendor Payment,69072.7,CAD,p.iyer,Auto,Sales,2023-12-05 13:48:00
JE018526,2023-09-30 00:38:00,1200-AR,Vendor Payment,57886.72,CAD,s.roy,Manual,IT,2023-09-30 00:38:00
JE018527,2023-10-06 06:32:00,5001-COGS,Depreciation,83360.2,USD,p.iyer,Auto,Finance,2023-10-06 06:32:00
JE018528,2023-04-18 02:55:00,3001-Equity,Depreciation,65665.19,INR,p.iyer,Auto,Sales,2023-04-18 02:55:00
JE018529,2023-10-26 07:16:00,1200-AR,Payroll,96154.17,USD,p.iyer,Manual,Operations,2023-10-26 07:16:00
JE018530,2023-08-11 10:44:00,1200-AR,Customer Receipt,54842.46,USD,admin,Manual,Finance,2023-08-11 10:44:00
JE018531,2023-01-31 05:48:00,2001-AP,Customer Receipt,15627.84,CAD,p.iyer,Auto,IT,2023-01-31 05:48:00
JE018532,2023-09-06 10:32:00,3001-Equity,Accrual,57707.05,INR,m.khan,Manual,Sales,2023-09-06 10:32:00
JE018533,2023-08-08 01:15:00,1001-Cash,Intercompany Transfer,54112.79,INR,u.sharma,Auto,HR,2023-08-08 01:15:00
JE018534,2023-11-17 09:47:00,7001-Tax,Depreciation,2012.42,INR,m.khan,Auto,HR,2023-11-17 09:47:00
JE018535,2023-06-26 12:12:00,3001-Equity,Vendor Payment,60688.28,INR,p.iyer,Manual,IT,2023-06-26 12:12:00
JE018536,2023-12-19 07:54:00,1200-AR,Intercompany Transfer,44143.7,INR,admin,Auto,Finance,2023-12-19 07:54:00
JE018537,2023-04-16 17:36:00,3001-Equity,Vendor Payment,50836.44,CAD,u.sharma,Manual,Finance,2023-04-16 17:36:00
JE018538,2023-03-19 07:19:00,7001-Tax,Payroll,97548.08,INR,r.das,Manual,Operations,2023-03-19 07:19:00
JE018539,2023-11-16 11:08:00,2001-AP,Payroll,63024.75,INR,u.sharma,Auto,Sales,2023-11-16 11:08:00
JE018540,2023-05-23 10:28:00,7001-Tax,Depreciation,5603.65,USD,a.mehta,Manual,HR,2023-05-23 10:28:00
JE018541,2023-01-28 10:04:00,2001-AP,Intercompany Transfer,24549.18,CAD,r.das,Auto,HR,2023-01-28 10:04:00
JE018542,2023-06-12 10:46:00,7001-Tax,Accrual,55878.42,CAD,p.iyer,Manual,Operations,2023-06-12 10:46:00
JE018543,2023-08-29 16:40:00,7001-Tax,Vendor Payment,23405.71,INR,a.mehta,Manual,HR,2023-08-29 16:40:00
JE018544,2023-03-10 12:12:00,1200-AR,Vendor Payment,12477.75,USD,s.roy,Auto,Finance,2023-03-10 12:12:00
JE018545,2023-10-02 17:00:00,3001-Equity,Accrual,20015.34,INR,a.mehta,Auto,IT,2023-10-02 17:00:00
JE018546,2023-11-24 06:51:00,1001-Cash,Payroll,48900.34,INR,s.roy,Manual,HR,2023-11-24 06:51:00
JE018547,2023-03-27 08:43:00,4001-Revenue,Adjustment,4030.88,INR,admin,Auto,Sales,2023-03-27 08:43:00
JE018548,2023-03-16 14:05:00,2001-AP,Adjustment,20903.2,CAD,p.iyer,Manual,Operations,2023-03-16 14:05:00
JE018549,2023-07-13 03:42:00,3001-Equity,Accrual,68510.27,CAD,a.mehta,Auto,Operations,2023-07-13 03:42:00
JE018550,2023-09-26 23:42:00,7001-Tax,Reversal,16805.14,USD,r.das,Manual,HR,2023-09-26 23:42:00
JE018551,2023-07-19 05:45:00,6001-OpEx,Accrual,17154.52,USD,m.khan,Manual,Operations,2023-07-19 05:45:00
JE018552,2023-12-19 16:58:00,1001-Cash,Customer Receipt,68107.91,INR,admin,Manual,IT,2023-12-19 16:58:00
JE018553,2023-11-20 12:37:00,1001-Cash,Adjustment,21273.15,INR,p.iyer,Auto,IT,2023-11-20 12:37:00
JE018554,2023-08-25 23:16:00,1001-Cash,Depreciation,79108.0,INR,admin,Auto,Operations,2023-08-25 23:16:00
JE018555,2023-04-07 03:49:00,7001-Tax,Accrual,4633.73,CAD,m.khan,Manual,IT,2023-09-04 13:46:00
JE018556,2023-09-21 22:43:00,7001-Tax,Depreciation,60683.24,INR,s.roy,Manual,Sales,2023-04-03 06:40:00
JE018557,2023-08-29 00:13:00,6001-OpEx,Vendor Payment,95386.32,CAD,p.iyer,Manual,Finance,2023-08-29 00:13:00
JE018558,2023-12-17 17:22:00,4001-Revenue,Accrual,3553.03,USD,u.sharma,Auto,HR,2023-12-17 17:22:00
JE018559,2023-11-30 08:30:00,2001-AP,Adjustment,53238.54,INR,s.roy,Auto,Sales,2023-11-30 08:30:00
JE018560,2023-10-14 14:48:00,7001-Tax,Depreciation,60217.09,CAD,p.iyer,Auto,Finance,2023-10-14 14:48:00
JE018561,2023-12-22 05:26:00,7001-Tax,Depreciation,11396.47,CAD,a.mehta,Manual,IT,2023-12-22 05:26:00
JE018562,2023-09-27 03:36:00,1001-Cash,Payroll,66463.03,CAD,r.das,Auto,Operations,2023-09-27 03:36:00
JE018563,2023-04-07 03:50:00,7001-Tax,Reversal,77248.32,CAD,p.iyer,Auto,Operations,2023-04-07 03:50:00
JE018564,2023-11-09 04:11:00,5001-COGS,Vendor Payment,51018.52,USD,p.iyer,Manual,Operations,2023-11-09 04:11:00
JE018565,2023-10-20 08:05:00,2001-AP,Accrual,68849.15,USD,admin,Auto,IT,2023-10-20 08:05:00
JE018566,2023-12-31 05:59:00,5001-COGS,Accrual,94573.88,INR,m.khan,Auto,HR,2023-12-31 05:59:00
JE018567,2023-12-26 07:08:00,3001-Equity,Accrual,99994.39,INR,p.iyer,Auto,Operations,2023-12-26 07:08:00
JE018568,2023-09-19 22:00:00,1200-AR,Reversal,67132.73,INR,admin,Auto,Sales,2023-09-19 22:00:00
JE018569,2023-07-20 05:22:00,3001-Equity,Vendor Payment,54933.62,CAD,a.mehta,Manual,Sales,2023-07-20 05:22:00
JE018570,2023-05-04 21:37:00,5001-COGS,Reversal,83416.23,USD,admin,Manual,Operations,2023-05-04 21:37:00
JE018571,2023-05-09 23:06:00,4001-Revenue,Accrual,75187.35,INR,a.mehta,Manual,IT,2023-05-09 23:06:00
JE018572,2023-09-14 11:17:00,1200-AR,Adjustment,82180.5,CAD,admin,Manual,Sales,2023-09-14 11:17:00
JE018573,2023-06-24 11:17:00,3001-Equity,Vendor Payment,38625.76,USD,u.sharma,Auto,Operations,2023-06-24 11:17:00
JE018574,2023-02-02 17:39:00,1200-AR,Reversal,90598.04,CAD,u.sharma,Manual,Sales,2023-02-02 17:39:00
JE018575,2023-03-26 10:34:00,7001-Tax,Depreciation,91737.33,INR,s.roy,Auto,Operations,2023-03-26 10:34:00
JE018576,2023-09-29 07:05:00,4001-Revenue,Vendor Payment,15095.41,INR,p.iyer,Manual,Operations,2023-09-29 07:05:00
JE018577,2023-05-14 00:03:00,4001-Revenue,Payroll,47914.74,USD,p.iyer,Manual,IT,2023-05-14 00:03:00
JE018578,2023-04-29 11:25:00,5001-COGS,Accrual,37450.97,CAD,m.khan,Manual,HR,2023-04-29 11:25:00
JE018579,2023-09-29 05:27:00,1200-AR,Customer Receipt,27884.94,INR,a.mehta,Manual,Sales,2023-04-26 00:12:00
JE018580,2023-03-23 16:09:00,5001-COGS,Depreciation,18302.92,USD,m.khan,Auto,Operations,2023-03-23 16:09:00
JE018581,2023-08-09 15:12:00,4001-Revenue,Adjustment,29030.15,USD,m.khan,Manual,Sales,2023-08-09 15:12:00
JE018582,2023-06-17 21:19:00,4001-Revenue,Vendor Payment,10275.4,INR,u.sharma,Manual,HR,2023-06-17 21:19:00
JE018583,2023-11-10 00:19:00,2001-AP,Customer Receipt,75326.79,USD,s.roy,Auto,Operations,2023-11-10 00:19:00
JE018584,2023-12-09 03:34:00,3001-Equity,Vendor Payment,2482.2,CAD,u.sharma,Auto,Finance,2023-08-17 18:52:00
JE018585,2023-10-07 12:23:00,3001-Equity,Adjustment,16853.12,INR,r.das,Auto,Operations,2023-10-07 12:23:00
JE018586,2023-08-15 03:27:00,4001-Revenue,Accrual,83405.22,INR,admin,Auto,IT,2023-08-15 03:27:00
JE018587,2023-09-15 18:45:00,4001-Revenue,Adjustment,14215.62,CAD,p.iyer,Manual,Operations,2023-09-15 18:45:00
JE018588,2023-08-12 20:08:00,1001-Cash,Payroll,67998.12,USD,m.khan,Manual,Operations,2023-08-12 20:08:00
JE018589,2023-02-17 06:09:00,2001-AP,Customer Receipt,66424.76,CAD,u.sharma,Auto,Finance,2023-02-17 06:09:00
JE018590,2023-07-07 01:33:00,5001-COGS,Reversal,79491.96,INR,p.iyer,Manual,Finance,2023-07-07 01:33:00
JE018591,2023-08-02 05:54:00,5001-COGS,Payroll,96615.07,USD,m.khan,Manual,IT,2023-08-02 05:54:00
JE018592,2023-10-04 13:58:00,5001-COGS,Payroll,64698.7,CAD,m.khan,Auto,Operations,2023-10-04 13:58:00
JE018593,2023-10-02 10:24:00,1200-AR,Reversal,13529.68,USD,p.iyer,Auto,HR,2023-10-02 10:24:00
JE018594,2023-05-30 20:13:00,1001-Cash,Adjustment,54494.23,USD,s.roy,Manual,IT,2023-05-30 20:13:00
JE018595,2023-06-02 14:24:00,2001-AP,Payroll,33381.99,CAD,s.roy,Auto,HR,2023-06-02 14:24:00
JE018596,2023-01-26 21:43:00,1200-AR,Payroll,61280.67,USD,m.khan,Manual,IT,2023-01-26 21:43:00
JE018597,2023-09-26 17:11:00,7001-Tax,Customer Receipt,17102.57,USD,s.roy,Manual,Finance,2023-09-26 17:11:00
JE018598,2023-04-18 00:36:00,1200-AR,Customer Receipt,45185.85,CAD,u.sharma,Manual,Finance,2023-04-18 00:36:00
JE018599,2023-03-29 11:34:00,1001-Cash,Reversal,75934.04,INR,admin,Manual,Operations,2023-03-29 11:34:00
JE018600,2023-08-13 05:33:00,7001-Tax,Intercompany Transfer,80134.71,CAD,a.mehta,Auto,Finance,2023-08-13 05:33:00
JE018601,2023-11-03 20:40:00,4001-Revenue,Intercompany Transfer,84370.45,INR,r.das,Auto,Sales,2023-11-03 20:40:00
JE018602,2023-05-29 12:29:00,5001-COGS,Depreciation,11580.63,USD,admin,Auto,Sales,2023-05-29 12:29:00
JE018603,2023-12-07 06:25:00,3001-Equity,Customer Receipt,87123.89,CAD,r.das,Manual,Sales,2023-12-07 06:25:00
JE018604,2023-04-18 02:25:00,1200-AR,Accrual,64898.79,CAD,u.sharma,Auto,HR,2023-04-18 02:25:00
JE018605,2023-04-14 07:01:00,5001-COGS,Accrual,40917.16,USD,m.khan,Auto,Sales,2023-04-14 07:01:00
JE018606,2023-10-11 09:24:00,6001-OpEx,Intercompany Transfer,32594.71,INR,u.sharma,Manual,Finance,2023-10-11 09:24:00
JE018607,2023-01-22 03:30:00,4001-Revenue,Customer Receipt,6282.4,USD,s.roy,Manual,HR,2023-01-22 03:30:00
JE018608,2023-03-22 23:25:00,6001-OpEx,Customer Receipt,28913.56,CAD,u.sharma,Auto,Operations,2023-03-22 23:25:00
JE018609,2023-03-19 16:49:00,1001-Cash,Payroll,83527.7,USD,r.das,Auto,HR,2023-03-19 16:49:00
JE018610,2023-01-08 07:13:00,7001-Tax,Customer Receipt,80943.69,CAD,m.khan,Manual,IT,2023-01-08 07:13:00
JE018611,2023-12-25 12:19:00,2001-AP,Reversal,52248.7,CAD,m.khan,Auto,Finance,2023-12-25 12:19:00
JE018612,2023-11-08 01:32:00,5001-COGS,Reversal,11085.57,INR,p.iyer,Auto,Operations,2023-11-08 01:32:00
JE018613,2023-05-26 21:31:00,4001-Revenue,Vendor Payment,92257.56,INR,admin,Manual,Operations,2023-05-26 21:31:00
JE018614,2023-05-25 18:05:00,7001-Tax,Reversal,88309.79,USD,a.mehta,Auto,HR,2023-05-25 18:05:00
JE018615,2023-11-20 02:27:00,7001-Tax,Payroll,39773.83,USD,p.iyer,Manual,HR,2023-11-20 02:27:00
JE018616,2023-05-03 08:54:00,7001-Tax,Adjustment,26754.47,INR,a.mehta,Auto,IT,2023-05-03 08:54:00
JE018617,2023-11-30 22:14:00,5001-COGS,Accrual,85295.34,INR,a.mehta,Manual,Sales,2023-11-30 22:14:00
JE018618,2023-12-15 01:14:00,3001-Equity,Reversal,34781.22,USD,r.das,Manual,Operations,2023-12-15 01:14:00
JE018619,2023-02-18 01:45:00,1200-AR,Customer Receipt,50867.01,USD,p.iyer,Manual,IT,2023-02-18 01:45:00
JE018620,2023-12-20 03:24:00,7001-Tax,Accrual,93599.62,USD,s.roy,Manual,Operations,2023-12-20 03:24:00
JE018621,2023-07-30 07:49:00,6001-OpEx,Customer Receipt,28559.12,USD,m.khan,Manual,Operations,2023-07-30 07:49:00
JE018622,2023-07-12 13:11:00,3001-Equity,Intercompany Transfer,20626.99,CAD,p.iyer,Auto,Sales,2023-07-12 13:11:00
JE018623,2023-03-15 16:17:00,5001-COGS,Depreciation,6494.52,CAD,p.iyer,Auto,Operations,2023-03-15 16:17:00
JE018624,2023-07-05 10:19:00,3001-Equity,Reversal,24004.52,USD,a.mehta,Manual,Sales,2023-07-05 10:19:00
JE018625,2023-02-07 09:48:00,2001-AP,Depreciation,77041.22,CAD,m.khan,Auto,HR,2023-02-07 09:48:00
JE018626,2023-01-02 17:40:00,4001-Revenue,Depreciation,15664.04,INR,a.mehta,Manual,Finance,2023-01-02 17:40:00
JE018627,2023-06-19 14:39:00,7001-Tax,Depreciation,8868.39,USD,a.mehta,Auto,Finance,2023-06-19 14:39:00
JE018628,2023-07-13 04:10:00,1200-AR,Customer Receipt,73394.95,CAD,m.khan,Auto,Operations,2023-07-13 04:10:00
JE018629,2023-10-22 11:04:00,1200-AR,Customer Receipt,62657.72,CAD,s.roy,Auto,HR,2023-10-22 11:04:00
JE018630,2023-02-23 20:00:00,1001-Cash,Vendor Payment,62703.84,CAD,u.sharma,Auto,Operations,2023-02-23 20:00:00
JE018631,2023-09-19 09:33:00,1200-AR,Vendor Payment,7127.83,CAD,p.iyer,Manual,Operations,2023-09-19 09:33:00
JE018632,2023-08-07 02:02:00,6001-OpEx,Accrual,44909.33,INR,m.khan,Auto,Finance,2023-08-07 02:02:00
JE018633,2023-07-15 23:49:00,2001-AP,Accrual,5753.25,USD,u.sharma,Auto,Operations,2023-07-15 23:49:00
JE018634,2023-08-01 23:02:00,1200-AR,Payroll,31401.17,CAD,r.das,Auto,Operations,2023-08-01 23:02:00
JE018635,2023-12-04 01:11:00,7001-Tax,Vendor Payment,34205.25,INR,u.sharma,Auto,Finance,2023-12-04 01:11:00
JE018636,2023-07-19 00:18:00,4001-Revenue,Depreciation,37506.1,USD,admin,Manual,IT,2023-07-19 00:18:00
JE018637,2023-10-22 01:40:00,4001-Revenue,Reversal,87631.56,CAD,u.sharma,Manual,Finance,2023-08-03 18:01:00
JE018638,2023-11-23 03:28:00,6001-OpEx,Payroll,92917.54,CAD,a.mehta,Auto,Finance,2023-11-23 03:28:00
JE018639,2023-05-15 19:42:00,3001-Equity,Adjustment,95015.17,INR,p.iyer,Manual,Sales,2023-05-15 19:42:00
JE018640,2023-06-21 06:32:00,1200-AR,Depreciation,87608.04,CAD,p.iyer,Auto,IT,2023-06-21 06:32:00
JE018641,2023-11-21 19:06:00,6001-OpEx,Accrual,24679.88,USD,u.sharma,Auto,IT,2023-11-21 19:06:00
JE018642,2023-07-14 04:57:00,1200-AR,Customer Receipt,56239.52,CAD,p.iyer,Manual,Operations,2023-07-14 04:57:00
JE018643,2023-06-09 08:04:00,5001-COGS,Reversal,49268.19,USD,m.khan,Auto,Finance,2023-06-09 08:04:00
JE018644,2023-01-13 13:24:00,1200-AR,Adjustment,27185.17,CAD,u.sharma,Manual,HR,2023-01-13 13:24:00
JE018645,2023-11-17 15:34:00,6001-OpEx,Reversal,42616.12,CAD,m.khan,Manual,Finance,2023-11-17 15:34:00
JE018646,2023-10-06 09:20:00,4001-Revenue,Payroll,16806.13,USD,a.mehta,Auto,IT,2023-10-06 09:20:00
JE018647,2023-08-29 07:54:00,1200-AR,Adjustment,71810.32,INR,admin,Manual,Finance,2023-08-29 07:54:00
JE018648,2023-03-17 02:27:00,1001-Cash,Customer Receipt,60942.45,INR,a.mehta,Manual,HR,2023-03-17 02:27:00
JE018649,2023-06-28 01:55:00,7001-Tax,Reversal,77369.11,USD,s.roy,Manual,Finance,2023-06-28 01:55:00
JE018650,2023-04-01 21:17:00,1001-Cash,Customer Receipt,14063.64,INR,admin,Auto,Sales,2023-04-01 21:17:00
JE018651,2023-03-20 06:49:00,4001-Revenue,Adjustment,25227.11,USD,r.das,Manual,HR,2023-03-20 06:49:00
JE018652,2023-09-26 18:12:00,4001-Revenue,Payroll,50696.59,USD,r.das,Manual,Operations,2023-09-26 18:12:00
JE018653,2023-06-27 08:47:00,5001-COGS,Vendor Payment,53690.03,USD,a.mehta,Auto,IT,2023-06-27 08:47:00
JE018654,2023-05-11 00:29:00,1200-AR,Customer Receipt,52292.04,INR,a.mehta,Auto,Sales,2023-05-11 00:29:00
JE018655,2023-02-09 02:41:00,6001-OpEx,Vendor Payment,12961.49,USD,m.khan,Auto,Sales,2023-02-09 02:41:00
JE018656,2023-01-08 21:29:00,4001-Revenue,Vendor Payment,44178.7,INR,m.khan,Auto,HR,2023-01-08 21:29:00
JE018657,2023-03-29 19:33:00,2001-AP,Accrual,74464.85,INR,a.mehta,Manual,IT,2023-03-29 19:33:00
JE018658,2023-07-11 00:10:00,3001-Equity,Reversal,5678.65,INR,r.das,Manual,Sales,2023-07-11 00:10:00
JE018659,2023-05-05 21:42:00,1001-Cash,Reversal,66484.44,INR,u.sharma,Auto,Sales,2023-05-05 21:42:00
JE018660,2023-01-14 11:40:00,6001-OpEx,Depreciation,22035.93,CAD,p.iyer,Auto,Sales,2023-01-14 11:40:00
JE018661,2023-01-16 13:27:00,6001-OpEx,Adjustment,19858.24,INR,a.mehta,Manual,Operations,2023-01-16 13:27:00
JE018662,2023-08-16 03:16:00,1200-AR,Vendor Payment,81952.42,INR,u.sharma,Manual,HR,2023-08-16 03:16:00
JE018663,2023-10-04 10:14:00,1001-Cash,Payroll,17686.57,CAD,s.roy,Auto,IT,2023-10-04 10:14:00
JE018664,2023-04-24 21:12:00,1200-AR,Depreciation,67867.3,CAD,m.khan,Manual,HR,2023-04-24 21:12:00
JE018665,2023-03-04 15:48:00,7001-Tax,Accrual,85107.66,CAD,a.mehta,Auto,Operations,2023-03-04 15:48:00
JE018666,2023-02-11 08:29:00,4001-Revenue,Accrual,75393.95,USD,p.iyer,Manual,Operations,2023-02-11 08:29:00
JE018667,2023-10-22 10:22:00,4001-Revenue,Depreciation,13123.57,USD,r.das,Manual,Operations,2023-10-22 10:22:00
JE018668,2023-05-11 23:51:00,2001-AP,Depreciation,3540.92,INR,s.roy,Manual,Sales,2023-05-11 23:51:00
JE018669,2023-02-03 05:36:00,5001-COGS,Depreciation,25012.24,INR,u.sharma,Manual,IT,2023-02-03 05:36:00
JE018670,2023-10-10 22:10:00,2001-AP,Accrual,5178.98,USD,r.das,Manual,HR,2023-10-10 22:10:00
JE018671,2023-05-30 18:11:00,4001-Revenue,Customer Receipt,53093.07,CAD,m.khan,Auto,Sales,2023-05-30 18:11:00
JE018672,2023-03-22 00:52:00,6001-OpEx,Adjustment,73635.96,CAD,r.das,Auto,IT,2023-03-22 00:52:00
JE018673,2023-04-03 16:42:00,7001-Tax,Accrual,38181.52,CAD,u.sharma,Auto,Sales,2023-04-03 16:42:00
JE018674,2023-10-09 02:22:00,1200-AR,Reversal,96145.34,CAD,admin,Manual,Sales,2023-10-09 02:22:00
JE018675,2023-12-01 05:03:00,3001-Equity,Adjustment,16212.58,INR,u.sharma,Auto,Operations,2023-12-01 05:03:00
JE018676,2023-05-16 23:47:00,1001-Cash,Depreciation,32789.46,INR,r.das,Auto,IT,2023-09-18 18:55:00
JE018677,2023-12-15 11:08:00,6001-OpEx,Intercompany Transfer,97714.67,CAD,u.sharma,Manual,HR,2023-12-15 11:08:00
JE018678,2023-02-26 14:55:00,4001-Revenue,Adjustment,74471.19,INR,p.iyer,Auto,Operations,2023-02-26 14:55:00
JE018679,2023-07-20 17:00:00,7001-Tax,Reversal,58565.47,USD,admin,Auto,Operations,2023-07-20 17:00:00
JE018680,2023-03-03 05:26:00,3001-Equity,Adjustment,82530.39,CAD,admin,Auto,Operations,2023-03-03 05:26:00
JE018681,2023-11-07 13:10:00,1001-Cash,Depreciation,82330.58,CAD,m.khan,Manual,Finance,2023-11-07 13:10:00
JE018682,2023-06-21 01:54:00,7001-Tax,Accrual,16593.69,INR,a.mehta,Manual,IT,2023-06-21 01:54:00
JE018683,2023-06-17 01:30:00,5001-COGS,Payroll,53512.34,USD,admin,Manual,Operations,2023-06-17 01:30:00
