JournalID,EntryDate,GLAccount,Description,Amount,Currency,UserID,EntryType,BusinessUnit,EffectiveDate,Flag_RoundNumber,Flag_Weekend,Flag_AfterHours,Count of JournalID,Flag_Duplicate ,RiskScore
JE015583,11-08-2023 21:41,4001-Revenue,Adjustment,20148.16,USD,admin,Manual,Finance,11-08-2023 21:41,0,0,1,1,0,1
JE015584,08-07-2023 06:04,4001-Revenue,Depreciation,29233.3,USD,m.khan,Auto,Sales,08-07-2023 06:04,0,1,0,1,0,1
JE015585,29-08-2023 01:32,2001-AP,Adjustment,8717.46,CAD,admin,Auto,Operations,29-08-2023 01:32,0,0,1,1,0,1
JE015586,09-09-2023 06:02,2001-AP,Intercompany Transfer,67995.84,CAD,m.khan,Auto,Operations,09-09-2023 06:02,0,1,0,1,0,1
JE015587,28-01-2023 04:47,7001-Tax,Adjustment,23220.67,USD,admin,Manual,Finance,28-01-2023 04:47,0,1,1,1,0,2
JE015588,16-02-2023 00:42,7001-Tax,Payroll,87855.56,INR,m.khan,Auto,Sales,16-02-2023 00:42,0,0,1,1,0,1
JE015589,16-03-2023 23:51,5001-COGS,Accrual,9333.21,CAD,m.khan,Manual,Sales,16-03-2023 23:51,0,0,1,1,0,1
JE015590,28-08-2023 06:24,1001-Cash,Adjustment,14637.68,INR,s.roy,Manual,Operations,28-08-2023 06:24,0,0,0,2,1,1
JE015591,10-12-2023 12:14,1200-AR,Adjustment,7279.44,INR,u.sharma,Manual,IT,10-12-2023 12:14,0,1,0,1,0,1
JE015592,16-12-2023 23:10,3001-Equity,Depreciation,88866.3,INR,u.sharma,Manual,Sales,16-12-2023 23:10,0,1,1,1,0,2
JE015593,29-06-2023 23:24,2001-AP,Payroll,36474.51,INR,s.roy,Auto,Operations,29-06-2023 23:24,0,0,1,1,0,1
JE015594,03-12-2023 14:13,5001-COGS,Adjustment,4495.4,USD,r.das,Auto,HR,03-12-2023 14:13,0,1,0,1,0,1
JE015595,27-12-2023 05:10,2001-AP,Adjustment,11736.14,CAD,u.sharma,Auto,Finance,27-12-2023 05:10,0,0,1,1,0,1
JE015596,15-04-2023 09:58,6001-OpEx,Vendor Payment,63244.18,CAD,m.khan,Manual,Finance,15-04-2023 09:58,0,1,0,1,0,1
JE015597,16-09-2023 14:17,7001-Tax,Adjustment,57094.37,USD,r.das,Manual,IT,16-09-2023 14:17,0,1,0,1,0,1
JE015598,16-10-2023 06:38,4001-Revenue,Adjustment,16397.57,USD,m.khan,Auto,Finance,16-10-2023 06:38,0,0,0,1,0,0
JE015599,03-02-2023 13:42,4001-Revenue,Payroll,32597.35,USD,admin,Auto,Operations,03-02-2023 13:42,0,0,0,1,0,0
JE015600,20-07-2023 00:51,2001-AP,Intercompany Transfer,77578.48,USD,admin,Manual,IT,20-07-2023 00:51,0,0,1,1,0,1
JE015601,19-02-2023 18:07,2001-AP,Customer Receipt,73626.26,INR,admin,Auto,Finance,19-02-2023 18:07,0,1,0,1,0,1
JE015602,18-01-2023 19:00,2001-AP,Customer Receipt,41463.01,CAD,m.khan,Manual,Operations,18-01-2023 19:00,0,0,0,1,0,0
JE015603,04-06-2023 17:33,1200-AR,Vendor Payment,99317.42,INR,u.sharma,Auto,IT,04-06-2023 17:33,0,1,0,1,0,1
JE015604,09-08-2023 12:46,6001-OpEx,Depreciation,7739.59,USD,m.khan,Auto,Sales,09-08-2023 12:46,0,0,0,1,0,0
JE015605,12-01-2023 23:28,6001-OpEx,Customer Receipt,47892.39,USD,p.iyer,Auto,IT,12-01-2023 23:28,0,0,1,1,0,1
JE015606,27-05-2023 21:32,1001-Cash,Adjustment,89552.02,CAD,m.khan,Manual,IT,17-04-2023 23:09,0,1,1,1,0,2
JE015607,31-07-2023 09:19,5001-COGS,Intercompany Transfer,98017.05,USD,m.khan,Manual,Finance,31-07-2023 09:19,0,0,0,1,0,0
JE015608,18-08-2023 17:56,2001-AP,Vendor Payment,15285.14,CAD,p.iyer,Manual,Finance,18-08-2023 17:56,0,0,0,1,0,0
JE015609,20-10-2023 20:44,3001-Equity,Payroll,27483.56,USD,s.roy,Manual,Sales,20-10-2023 20:44,0,0,1,1,0,1
JE015610,12-04-2023 21:30,1200-AR,Payroll,81010.34,INR,admin,Auto,Operations,12-04-2023 21:30,0,0,1,1,0,1
JE015611,21-09-2023 11:39,4001-Revenue,Accrual,78624.35,INR,p.iyer,Auto,Finance,21-09-2023 11:39,0,0,0,1,0,0
JE015612,05-07-2023 20:17,7001-Tax,Intercompany Transfer,55093.8,INR,u.sharma,Manual,IT,05-07-2023 20:17,0,0,1,1,0,1
JE015613,16-02-2023 15:27,1200-AR,Reversal,81028.74,USD,m.khan,Auto,IT,16-02-2023 15:27,0,0,0,1,0,0
JE015614,30-01-2023 19:42,4001-Revenue,Reversal,83918.27,INR,a.mehta,Auto,HR,30-01-2023 19:42,0,0,0,1,0,0
JE015615,12-01-2023 19:12,2001-AP,Payroll,38020.98,USD,admin,Auto,IT,12-01-2023 19:12,0,0,0,1,0,0
JE015616,11-09-2023 03:58,1001-Cash,Depreciation,63751.58,USD,admin,Manual,Finance,11-09-2023 03:58,0,0,1,1,0,1
JE015617,01-08-2023 09:58,3001-Equity,Payroll,75885.67,CAD,admin,Manual,HR,01-08-2023 09:58,0,0,0,1,0,0
JE015618,29-12-2023 21:42,5001-COGS,Adjustment,98827.35,CAD,a.mehta,Manual,Operations,29-12-2023 21:42,0,0,1,1,0,1
JE015619,07-07-2023 20:35,7001-Tax,Intercompany Transfer,4734.47,USD,a.mehta,Manual,Operations,07-07-2023 20:35,0,0,1,1,0,1
JE015620,25-02-2023 00:18,7001-Tax,Accrual,51972.63,CAD,p.iyer,Auto,IT,25-02-2023 00:18,0,1,1,1,0,2
JE015621,13-05-2023 09:59,7001-Tax,Adjustment,32857.29,CAD,p.iyer,Manual,Finance,29-06-2023 15:52,0,1,0,1,0,1
JE015622,07-05-2023 22:17,3001-Equity,Intercompany Transfer,1028.66,USD,u.sharma,Auto,Finance,07-05-2023 22:17,0,1,1,1,0,2
JE015623,03-08-2023 13:36,1200-AR,Adjustment,66281.59,CAD,a.mehta,Auto,Sales,03-08-2023 13:36,0,0,0,1,0,0
JE015624,03-06-2023 08:58,2001-AP,Adjustment,99916.51,USD,p.iyer,Auto,Operations,03-06-2023 08:58,0,1,0,1,0,1
JE015625,10-09-2023 06:44,4001-Revenue,Depreciation,81943.08,CAD,p.iyer,Manual,IT,10-09-2023 06:44,0,1,0,1,0,1
JE015626,30-04-2023 17:28,1001-Cash,Payroll,59647.9,CAD,admin,Manual,HR,30-04-2023 17:28,0,1,0,1,0,1
JE015627,09-10-2023 01:47,4001-Revenue,Reversal,56272.89,CAD,u.sharma,Manual,Finance,09-10-2023 01:47,0,0,1,1,0,1
JE015628,31-12-2023 10:08,3001-Equity,Accrual,95879.24,USD,r.das,Auto,Finance,31-12-2023 10:08,0,1,0,1,0,1
JE015629,14-09-2023 18:01,6001-OpEx,Intercompany Transfer,23714.31,USD,u.sharma,Manual,Sales,14-09-2023 18:01,0,0,0,1,0,0
JE015630,04-12-2023 10:24,3001-Equity,Adjustment,30047.65,USD,admin,Manual,Sales,04-12-2023 10:24,0,0,0,1,0,0
JE015631,12-08-2023 11:58,6001-OpEx,Adjustment,58779.6,USD,a.mehta,Auto,IT,12-08-2023 11:58,0,1,0,1,0,1
JE015632,14-02-2023 17:12,2001-AP,Vendor Payment,87248.51,CAD,m.khan,Manual,IT,14-02-2023 17:12,0,0,0,1,0,0
JE015633,15-08-2023 17:51,3001-Equity,Vendor Payment,36288.89,INR,a.mehta,Manual,HR,15-08-2023 17:51,0,0,0,1,0,0
JE015634,05-06-2023 23:28,1200-AR,Payroll,85466.66,USD,m.khan,Auto,Sales,05-06-2023 23:28,0,0,1,1,0,1
JE015635,15-08-2023 02:37,7001-Tax,Accrual,59629.5,INR,u.sharma,Manual,HR,15-08-2023 02:37,0,0,1,1,0,1
JE015636,28-09-2023 17:32,5001-COGS,Vendor Payment,51692.86,USD,r.das,Manual,Sales,28-09-2023 17:32,0,0,0,1,0,0
JE015637,02-05-2023 14:17,5001-COGS,Depreciation,16770.5,USD,a.mehta,Manual,Sales,02-05-2023 14:17,0,0,0,1,0,0
JE015638,06-05-2023 08:22,3001-Equity,Payroll,83984.25,INR,s.roy,Auto,HR,06-05-2023 08:22,0,1,0,1,0,1
JE015639,23-01-2023 19:52,3001-Equity,Reversal,15105.32,USD,u.sharma,Manual,Operations,23-01-2023 19:52,0,0,0,1,0,0
JE015640,26-07-2023 16:20,7001-Tax,Depreciation,29862.3,INR,s.roy,Manual,HR,26-07-2023 16:20,0,0,0,1,0,0
JE015641,13-11-2023 06:32,3001-Equity,Payroll,99039.04,INR,u.sharma,Auto,Finance,13-11-2023 06:32,0,0,0,1,0,0
JE015642,21-01-2023 12:10,4001-Revenue,Reversal,9348.83,USD,p.iyer,Auto,Sales,21-01-2023 12:10,0,1,0,1,0,1
JE015643,15-06-2023 01:09,7001-Tax,Reversal,27266.91,USD,r.das,Auto,HR,15-06-2023 01:09,0,0,1,1,0,1
JE015644,03-05-2023 01:32,7001-Tax,Customer Receipt,12660.52,USD,m.khan,Manual,Finance,03-05-2023 01:32,0,0,1,1,0,1
JE015645,20-10-2023 20:37,6001-OpEx,Payroll,82447.19,USD,a.mehta,Manual,Sales,20-10-2023 20:37,0,0,1,1,0,1
JE015646,11-12-2023 12:17,3001-Equity,Adjustment,44752.24,CAD,s.roy,Auto,Operations,11-12-2023 12:17,0,0,0,1,0,0
JE015647,21-07-2023 19:40,1001-Cash,Vendor Payment,14527.23,USD,admin,Manual,HR,21-07-2023 19:40,0,0,0,1,0,0
JE015648,26-03-2023 08:59,6001-OpEx,Intercompany Transfer,5000,INR,s.roy,Manual,Sales,26-03-2023 08:59,1,1,0,1,0,2
JE015649,24-04-2023 09:49,5001-COGS,Vendor Payment,54640.42,USD,r.das,Manual,Sales,24-04-2023 09:49,0,0,0,1,0,0
JE015650,29-04-2023 11:16,5001-COGS,Reversal,5166.54,CAD,p.iyer,Manual,Finance,29-04-2023 11:16,0,1,0,1,0,1
JE015651,28-09-2023 12:38,2001-AP,Payroll,64838.15,CAD,s.roy,Auto,IT,28-09-2023 12:38,0,0,0,1,0,0
JE015652,18-06-2023 05:07,7001-Tax,Vendor Payment,80877.49,INR,s.roy,Manual,HR,18-06-2023 05:07,0,1,1,1,0,2
JE015653,06-04-2023 03:43,6001-OpEx,Intercompany Transfer,54729.6,CAD,p.iyer,Auto,Sales,06-04-2023 03:43,0,0,1,1,0,1
JE015654,02-07-2023 12:02,5001-COGS,Accrual,100000,CAD,r.das,Manual,Finance,02-07-2023 12:02,1,1,0,1,0,2
JE015655,01-05-2023 16:28,4001-Revenue,Intercompany Transfer,97760.38,CAD,admin,Auto,Operations,01-05-2023 16:28,0,0,0,1,0,0
JE015656,02-02-2023 00:33,6001-OpEx,Customer Receipt,19415.58,INR,p.iyer,Manual,IT,02-02-2023 00:33,0,0,1,1,0,1
JE015657,07-10-2023 01:13,1200-AR,Vendor Payment,54678.14,CAD,r.das,Auto,Operations,07-10-2023 01:13,0,1,1,1,0,2
JE015658,02-03-2023 05:28,5001-COGS,Payroll,1566.23,INR,r.das,Manual,HR,19-06-2023 09:26,0,0,1,1,0,1
JE015659,15-11-2023 09:24,7001-Tax,Accrual,43202.22,USD,s.roy,Auto,Finance,15-11-2023 09:24,0,0,0,1,0,0
JE015660,07-08-2023 00:57,3001-Equity,Vendor Payment,39670.91,CAD,admin,Manual,Sales,07-08-2023 00:57,0,0,1,1,0,1
JE015661,03-06-2023 18:51,1001-Cash,Customer Receipt,17817.61,CAD,r.das,Auto,IT,03-06-2023 18:51,0,1,0,1,0,1
JE015662,31-01-2023 06:30,3001-Equity,Accrual,79105.08,USD,admin,Manual,Operations,31-01-2023 06:30,0,0,0,1,0,0
JE015663,16-10-2023 22:16,7001-Tax,Vendor Payment,86359.7,INR,a.mehta,Auto,Operations,26-07-2023 08:28,0,0,1,1,0,1
JE015664,22-05-2023 14:27,5001-COGS,Customer Receipt,27669.31,USD,r.das,Auto,Sales,22-05-2023 14:27,0,0,0,1,0,0
JE015665,14-01-2023 11:31,1200-AR,Customer Receipt,22255.88,INR,s.roy,Auto,Operations,26-10-2023 03:42,0,1,0,1,0,1
JE015666,11-02-2023 13:05,4001-Revenue,Accrual,87058.53,USD,admin,Manual,Operations,11-02-2023 13:05,0,1,0,1,0,1
JE015667,06-04-2023 05:07,4001-Revenue,Payroll,90106.19,CAD,m.khan,Auto,HR,06-04-2023 05:07,0,0,1,1,0,1
JE015668,23-06-2023 01:48,2001-AP,Reversal,56819.49,CAD,admin,Manual,Finance,23-06-2023 01:48,0,0,1,1,0,1
JE015669,02-05-2023 23:36,3001-Equity,Accrual,68123.67,CAD,s.roy,Manual,HR,02-05-2023 23:36,0,0,1,1,0,1
JE015670,15-12-2023 12:44,6001-OpEx,Accrual,39739.83,USD,a.mehta,Auto,Sales,15-12-2023 12:44,0,0,0,1,0,0
JE015671,10-06-2023 11:35,7001-Tax,Reversal,86587.18,INR,a.mehta,Manual,Sales,10-06-2023 11:35,0,1,0,1,0,1
JE015672,29-07-2023 22:32,6001-OpEx,Intercompany Transfer,63334.51,INR,s.roy,Auto,IT,29-07-2023 22:32,0,1,1,1,0,2
JE015673,31-12-2023 22:04,1200-AR,Reversal,32068.78,USD,p.iyer,Auto,HR,31-12-2023 22:04,0,1,1,1,0,2
JE015674,23-11-2023 18:57,1001-Cash,Reversal,96070.9,USD,p.iyer,Manual,IT,23-11-2023 18:57,0,0,0,1,0,0
JE015675,24-11-2023 01:02,7001-Tax,Reversal,68827.65,INR,a.mehta,Auto,HR,24-11-2023 01:02,0,0,1,1,0,1
JE015676,04-06-2023 03:20,5001-COGS,Reversal,45676.99,USD,u.sharma,Auto,Operations,04-06-2023 03:20,0,1,1,1,0,2
JE015677,24-09-2023 19:14,1001-Cash,Depreciation,76703.69,CAD,r.das,Auto,Finance,24-09-2023 19:14,0,1,0,1,0,1
JE015678,21-04-2023 06:23,5001-COGS,Accrual,15341.77,USD,admin,Auto,Sales,21-04-2023 06:23,0,0,0,1,0,0
JE015679,09-03-2023 17:26,6001-OpEx,Intercompany Transfer,7439.86,CAD,u.sharma,Auto,Operations,09-03-2023 17:26,0,0,0,1,0,0
JE015680,05-12-2023 12:00,1200-AR,Customer Receipt,61802.36,CAD,a.mehta,Manual,Sales,05-12-2023 12:00,0,0,0,1,0,0
JE015681,21-02-2023 07:32,1200-AR,Adjustment,61497.72,INR,u.sharma,Manual,HR,21-02-2023 07:32,0,0,0,1,0,0
JE015682,10-06-2023 10:47,5001-COGS,Accrual,95337.2,USD,m.khan,Auto,Sales,10-06-2023 10:47,0,1,0,1,0,1
JE015683,01-01-2023 00:10,5001-COGS,Customer Receipt,1496.82,INR,a.mehta,Manual,IT,01-01-2023 00:10,0,1,1,1,0,2
JE015684,28-10-2023 10:50,5001-COGS,Payroll,23491.87,USD,admin,Manual,Operations,28-10-2023 10:50,0,1,0,1,0,1
JE015685,04-09-2023 06:50,1200-AR,Payroll,88243.32,USD,a.mehta,Manual,Operations,04-09-2023 06:50,0,0,0,1,0,0
JE015686,23-09-2023 00:06,1001-Cash,Customer Receipt,59576.7,USD,admin,Manual,Operations,23-09-2023 00:06,0,1,1,1,0,2
JE015687,16-01-2023 02:11,7001-Tax,Vendor Payment,54891.46,CAD,admin,Manual,Operations,16-01-2023 02:11,0,0,1,1,0,1
JE015688,31-05-2023 11:54,4001-Revenue,Intercompany Transfer,59481.56,USD,admin,Auto,HR,31-05-2023 11:54,0,0,0,1,0,0
JE015689,27-08-2023 03:34,1200-AR,Accrual,54422.07,CAD,p.iyer,Auto,Sales,27-08-2023 03:34,0,1,1,1,0,2
JE015690,17-02-2023 11:35,6001-OpEx,Reversal,85232.91,USD,s.roy,Manual,Operations,17-02-2023 11:35,0,0,0,1,0,0
JE015691,29-01-2023 12:47,6001-OpEx,Vendor Payment,36370.28,CAD,u.sharma,Manual,IT,29-01-2023 12:47,0,1,0,1,0,1
JE015692,01-12-2023 02:38,1200-AR,Adjustment,16648.83,INR,a.mehta,Manual,HR,01-12-2023 02:38,0,0,1,1,0,1
JE015693,01-06-2023 19:36,1200-AR,Reversal,33859.81,USD,r.das,Auto,HR,01-06-2023 19:36,0,0,0,1,0,0
JE015694,24-10-2023 03:12,5001-COGS,Vendor Payment,100000,INR,a.mehta,Manual,Operations,24-10-2023 03:12,1,0,1,1,0,2
JE015695,25-07-2023 20:50,1001-Cash,Intercompany Transfer,72332.2,CAD,u.sharma,Auto,HR,25-07-2023 20:50,0,0,1,1,0,1
JE015696,11-07-2023 01:56,1200-AR,Accrual,47525.04,INR,p.iyer,Manual,Operations,11-07-2023 01:56,0,0,1,1,0,1
JE015697,02-07-2023 10:07,7001-Tax,Reversal,85701.49,CAD,m.khan,Manual,Operations,02-07-2023 10:07,0,1,0,1,0,1
JE015698,22-10-2023 03:42,1200-AR,Intercompany Transfer,11310.72,INR,s.roy,Manual,IT,22-10-2023 03:42,0,1,1,1,0,2
JE015699,31-10-2023 07:53,7001-Tax,Intercompany Transfer,18353,CAD,r.das,Auto,Finance,31-10-2023 07:53,0,0,0,1,0,0
JE015700,23-10-2023 13:34,2001-AP,Intercompany Transfer,88657.17,USD,m.khan,Manual,Finance,23-10-2023 13:34,0,0,0,1,0,0
JE015701,29-07-2023 09:20,7001-Tax,Reversal,77119.27,INR,r.das,Manual,Operations,13-08-2023 02:32,0,1,0,1,0,1
JE015702,10-08-2023 21:31,1001-Cash,Intercompany Transfer,57973.17,USD,u.sharma,Manual,Operations,10-08-2023 21:31,0,0,1,1,0,1
JE015703,09-02-2023 15:00,1200-AR,Intercompany Transfer,31444.72,CAD,u.sharma,Auto,Operations,09-02-2023 15:00,0,0,0,1,0,0
JE015704,02-10-2023 00:41,2001-AP,Payroll,79509.69,CAD,p.iyer,Manual,Sales,02-10-2023 00:41,0,0,1,2,1,2
JE015705,09-06-2023 19:09,6001-OpEx,Customer Receipt,62541.76,INR,m.khan,Manual,Operations,09-06-2023 19:09,0,0,0,1,0,0
JE015706,02-11-2023 06:45,3001-Equity,Customer Receipt,8583.09,CAD,m.khan,Manual,Operations,02-11-2023 06:45,0,0,0,1,0,0
JE015707,25-03-2023 17:58,1200-AR,Vendor Payment,8817.35,USD,s.roy,Manual,Operations,25-03-2023 17:58,0,1,0,1,0,1
JE015708,07-07-2023 00:31,5001-COGS,Reversal,79473.74,USD,a.mehta,Auto,HR,07-07-2023 00:31,0,0,1,1,0,1
JE015709,26-12-2023 03:38,6001-OpEx,Depreciation,84006.93,INR,m.khan,Manual,Operations,26-12-2023 03:38,0,0,1,1,0,1
JE015710,05-08-2023 02:09,2001-AP,Vendor Payment,52712.79,USD,admin,Manual,HR,05-08-2023 02:09,0,1,1,1,0,2
JE015711,30-10-2023 07:13,4001-Revenue,Vendor Payment,90237.05,CAD,u.sharma,Auto,Operations,30-10-2023 07:13,0,0,0,1,0,0
JE015712,13-03-2023 02:48,2001-AP,Adjustment,32974.31,INR,s.roy,Manual,HR,13-03-2023 02:48,0,0,1,1,0,1
JE015713,10-04-2023 08:36,1001-Cash,Accrual,13325.06,INR,u.sharma,Manual,Finance,10-04-2023 08:36,0,0,0,1,0,0
JE015714,30-06-2023 05:08,6001-OpEx,Vendor Payment,80294.7,USD,admin,Auto,Sales,30-06-2023 05:08,0,0,1,1,0,1
JE015715,22-01-2023 18:55,1001-Cash,Accrual,19501.83,INR,s.roy,Auto,IT,22-01-2023 18:55,0,1,0,1,0,1
JE015716,16-05-2023 01:42,5001-COGS,Payroll,68753.11,CAD,r.das,Auto,HR,16-05-2023 01:42,0,0,1,1,0,1
JE015717,27-01-2023 06:30,1200-AR,Reversal,17994.92,INR,p.iyer,Auto,IT,27-01-2023 06:30,0,0,0,1,0,0
JE015718,13-12-2023 02:59,1200-AR,Customer Receipt,17426.21,CAD,p.iyer,Manual,HR,13-12-2023 02:59,0,0,1,1,0,1
JE015719,30-08-2023 15:23,6001-OpEx,Adjustment,11273.17,USD,r.das,Auto,IT,30-08-2023 15:23,0,0,0,1,0,0
JE015720,25-09-2023 17:22,7001-Tax,Customer Receipt,1078.03,INR,u.sharma,Auto,IT,25-09-2023 17:22,0,0,0,1,0,0
JE015721,11-11-2023 17:02,6001-OpEx,Depreciation,46932.41,USD,s.roy,Manual,Sales,17-07-2023 04:45,0,1,0,1,0,1
JE015722,18-08-2023 08:34,1001-Cash,Customer Receipt,3310.64,USD,r.das,Auto,Finance,18-08-2023 08:34,0,0,0,1,0,0
JE015723,04-01-2023 12:25,5001-COGS,Vendor Payment,12231.36,INR,a.mehta,Auto,HR,04-01-2023 12:25,0,0,0,1,0,0
JE015724,24-02-2023 02:44,4001-Revenue,Intercompany Transfer,88633.86,CAD,r.das,Auto,IT,24-02-2023 02:44,0,0,1,1,0,1
JE015725,03-04-2023 13:50,3001-Equity,Vendor Payment,75502.44,CAD,r.das,Manual,Sales,03-04-2023 13:50,0,0,0,1,0,0
JE015726,09-03-2023 23:02,5001-COGS,Intercompany Transfer,74982.94,INR,s.roy,Auto,HR,09-03-2023 23:02,0,0,1,1,0,1
JE015727,29-11-2023 07:58,2001-AP,Intercompany Transfer,34492.91,USD,a.mehta,Manual,HR,29-11-2023 07:58,0,0,0,1,0,0
JE015728,31-01-2023 12:37,6001-OpEx,Reversal,70676.16,INR,u.sharma,Manual,Operations,31-01-2023 12:37,0,0,0,1,0,0
JE015729,09-07-2023 02:27,2001-AP,Intercompany Transfer,5759.32,USD,m.khan,Manual,HR,09-07-2023 02:27,0,1,1,1,0,2
JE015730,12-06-2023 15:43,1200-AR,Reversal,99965.53,CAD,m.khan,Manual,IT,12-06-2023 15:43,0,0,0,1,0,0
JE015731,17-02-2023 05:07,4001-Revenue,Accrual,67512.34,USD,a.mehta,Auto,Finance,17-02-2023 05:07,0,0,1,1,0,1
JE015732,06-01-2024 14:08,7001-Tax,Payroll,8822.98,CAD,r.das,Auto,IT,02-03-2023 17:27,0,1,0,1,0,1
JE015733,25-01-2023 20:04,1200-AR,Payroll,81382.44,CAD,p.iyer,Auto,HR,25-01-2023 20:04,0,0,1,1,0,1
JE015734,05-10-2023 02:57,1001-Cash,Intercompany Transfer,75602.13,CAD,admin,Manual,IT,05-10-2023 02:57,0,0,1,1,0,1
JE015735,04-03-2023 21:46,2001-AP,Vendor Payment,77211.07,INR,m.khan,Auto,Operations,04-03-2023 21:46,0,1,1,1,0,2
JE015736,09-03-2023 21:45,3001-Equity,Customer Receipt,87407.88,USD,r.das,Auto,IT,09-03-2023 21:45,0,0,1,1,0,1
JE015737,27-11-2023 07:55,2001-AP,Intercompany Transfer,20761.3,CAD,s.roy,Auto,Finance,27-11-2023 07:55,0,0,0,1,0,0
JE015738,14-12-2023 19:54,7001-Tax,Intercompany Transfer,90398.61,INR,r.das,Manual,Finance,14-12-2023 19:54,0,0,0,1,0,0
JE015739,08-11-2023 07:12,1200-AR,Depreciation,4957.47,USD,u.sharma,Auto,HR,08-11-2023 07:12,0,0,0,1,0,0
JE015740,31-01-2023 05:20,1001-Cash,Vendor Payment,96182.69,INR,a.mehta,Manual,IT,31-01-2023 05:20,0,0,1,1,0,1
JE015741,02-07-2023 18:55,7001-Tax,Adjustment,74804.9,USD,s.roy,Auto,Operations,02-07-2023 18:55,0,1,0,1,0,1
JE015742,18-09-2023 15:37,3001-Equity,Depreciation,50993.09,INR,u.sharma,Auto,Finance,18-09-2023 15:37,0,0,0,1,0,0
JE015743,11-03-2023 01:27,2001-AP,Accrual,38223.93,INR,a.mehta,Auto,IT,11-03-2023 01:27,0,1,1,1,0,2
JE015744,19-03-2023 07:07,5001-COGS,Adjustment,93177.34,CAD,u.sharma,Manual,Finance,19-03-2023 07:07,0,1,0,1,0,1
JE015745,26-05-2023 21:21,7001-Tax,Vendor Payment,12079.36,USD,u.sharma,Auto,IT,26-05-2023 21:21,0,0,1,1,0,1
JE015746,04-11-2023 13:35,5001-COGS,Adjustment,47964.63,USD,u.sharma,Auto,Sales,04-11-2023 13:35,0,1,0,1,0,1
JE015747,03-12-2023 22:32,2001-AP,Intercompany Transfer,71805.93,INR,u.sharma,Auto,Finance,03-12-2023 22:32,0,1,1,1,0,2
JE006208,25-12-2023 19:54,1200-AR,Customer Receipt,17979.79,USD,m.khan,Manual,Operations,25-12-2023 19:54,0,0,0,2,1,1
JE015749,23-02-2023 00:56,2001-AP,Reversal,99017.61,INR,admin,Auto,Operations,23-02-2023 00:56,0,0,1,1,0,1
JE015750,26-10-2023 22:24,3001-Equity,Accrual,54521.87,CAD,a.mehta,Manual,HR,26-10-2023 22:24,0,0,1,1,0,1
JE007195,21-11-2023 03:36,1001-Cash,Customer Receipt,21465.86,INR,u.sharma,Manual,Finance,21-11-2023 03:36,0,0,1,2,1,2
JE015752,27-07-2023 17:03,3001-Equity,Payroll,13189.57,INR,p.iyer,Manual,Sales,27-07-2023 17:03,0,0,0,1,0,0
JE015753,28-05-2023 11:01,4001-Revenue,Depreciation,57962.41,INR,r.das,Auto,HR,28-05-2023 11:01,0,1,0,1,0,1
JE015754,26-06-2023 05:05,1001-Cash,Adjustment,97295.99,CAD,s.roy,Auto,Finance,26-06-2023 05:05,0,0,1,1,0,1
JE015755,03-02-2023 04:48,5001-COGS,Vendor Payment,52993.9,INR,m.khan,Auto,Operations,03-02-2023 04:48,0,0,1,1,0,1
JE015756,26-01-2023 06:50,6001-OpEx,Vendor Payment,75871.16,INR,s.roy,Manual,Finance,26-01-2023 06:50,0,0,0,1,0,0
JE015757,05-08-2023 00:33,4001-Revenue,Reversal,29642.85,CAD,s.roy,Manual,HR,05-08-2023 00:33,0,1,1,1,0,2
JE015758,04-03-2023 12:50,3001-Equity,Payroll,7848.46,INR,r.das,Manual,Sales,04-03-2023 12:50,0,1,0,1,0,1
JE015759,21-05-2023 03:44,1200-AR,Customer Receipt,17050.43,INR,u.sharma,Auto,IT,21-05-2023 03:44,0,1,1,1,0,2
JE015760,13-10-2023 00:16,7001-Tax,Adjustment,46191.1,CAD,p.iyer,Manual,IT,13-10-2023 00:16,0,0,1,1,0,1
JE015761,11-05-2023 23:50,2001-AP,Accrual,45316.08,CAD,p.iyer,Auto,Finance,11-05-2023 23:50,0,0,1,1,0,1
JE015762,28-07-2023 01:56,1200-AR,Vendor Payment,7368.86,INR,s.roy,Manual,Operations,28-07-2023 01:56,0,0,1,1,0,1
JE015763,05-10-2023 22:04,1001-Cash,Vendor Payment,62285.44,USD,p.iyer,Auto,Finance,05-10-2023 22:04,0,0,1,1,0,1
JE015764,21-12-2023 19:31,4001-Revenue,Adjustment,6552.47,USD,a.mehta,Manual,Sales,21-12-2023 19:31,0,0,0,1,0,0
JE015765,22-02-2023 08:02,6001-OpEx,Vendor Payment,32426.14,USD,u.sharma,Manual,Operations,22-02-2023 08:02,0,0,0,2,1,1
JE015766,10-10-2023 07:17,3001-Equity,Reversal,46673.56,USD,m.khan,Manual,Sales,10-10-2023 07:17,0,0,0,1,0,0
JE015767,06-08-2023 18:20,1200-AR,Depreciation,18356.07,USD,p.iyer,Manual,Operations,06-08-2023 18:20,0,1,0,1,0,1
JE013965,15-05-2023 08:36,1200-AR,Intercompany Transfer,21653.47,INR,m.khan,Auto,HR,15-05-2023 08:36,0,0,0,2,1,1
JE015769,30-06-2023 00:52,6001-OpEx,Customer Receipt,60446.59,INR,p.iyer,Manual,Finance,30-06-2023 00:52,0,0,1,1,0,1
JE015770,26-07-2023 00:37,7001-Tax,Depreciation,37886.6,USD,r.das,Manual,Sales,26-07-2023 00:37,0,0,1,1,0,1
